BaseConditionId,CountyId,LoadSourceId,AnimalId,AnimalUnits
56,49,18,17,3.61741606
56,50,18,17,0.076
56,51,18,17,576.5409083400001
56,53,17,17,5918.969
56,53,18,17,392.7300608
56,54,18,17,83.85428857000001
56,55,18,17,49.460796169999995
56,56,18,17,1187.42029
56,57,18,17,3.0123642
56,58,18,17,227.40595
56,59,18,17,953.43804326
56,60,18,17,36.402257999999996
56,61,18,17,0.56712728
56,62,18,17,0.28139007
56,63,18,17,11.56542323
56,64,17,17,32.468
56,64,18,17,707.3274
56,65,18,17,19.343425
56,66,18,17,573.2611806000001
56,67,18,17,18.892646
56,69,18,17,682.1542883
56,71,18,17,0.904
56,72,18,17,598.2165
56,73,18,17,759.1299059700001
56,74,17,17,5839.428000000001
56,74,18,17,1123.1235893599999
56,75,18,17,406.48984353000003
56,76,18,17,65.1571359
56,77,17,17,107179.88799999999
56,77,18,17,3352.7960446800003
56,78,18,17,5.2317513600000005
56,79,17,17,37.24069
56,79,18,17,18.45743748
56,80,18,17,27.63008454
56,82,17,17,29644.882999999998
56,82,18,17,4812.03937244
56,83,18,17,85.11045440000001
56,85,17,17,1628.6129999999998
56,85,18,17,94.30267373999999
56,86,18,17,113.0025012
56,87,17,17,59130.29652
56,87,18,17,4731.051597000001
56,88,17,17,1392.0299
56,88,18,17,356.6858298699999
56,89,18,17,97.8811539
56,90,18,17,692.4182817999999
56,91,17,17,153.25851
56,91,18,17,1.56096454
56,93,17,17,1265.9132
56,93,18,17,4.82133334
56,94,17,17,404.5317
56,94,18,17,86.14383886
56,97,18,17,97.6872605
56,98,17,17,4278.4770499999995
56,98,18,17,38.252353049999996
56,100,17,17,397.55008
56,100,18,17,129.63687760000002
56,102,17,17,168.224596
56,102,18,17,364.000064
56,103,17,17,42253.82267
56,103,18,17,150.03833
56,104,17,17,14178.128999999999
56,104,18,17,3.97265247
56,107,17,17,2866.5321999999996
56,107,18,17,0.10212766
56,108,17,17,3886.4649999999997
56,108,18,17,44.41610464
56,109,18,17,9.693413793
56,110,18,17,59.054801839999996
56,111,18,17,60.69416508
56,112,18,17,6.4592461
56,115,18,17,126.32933
56,116,17,17,276029.14887000003
56,116,18,17,8693.8145
56,117,18,17,49.135346999999996
56,119,18,17,14.2051524
56,122,18,17,14.19120723
56,123,18,17,144.39463596000002
56,126,18,17,74.6652769
56,127,18,17,3.441889205
56,129,17,17,12159.51
56,129,18,17,918.77367823
56,131,18,17,732.99802
56,132,17,17,276896.3845
56,132,18,17,5742.407450000001
56,134,18,17,866.23564
56,135,17,17,4781.9595
56,135,18,17,210.27090730000003
56,136,17,17,679149.46945
56,136,18,17,23355.651
56,139,17,17,150821.8663
56,139,18,17,2843.17193
56,142,17,17,123.74628999999999
56,142,18,17,1574.5875595700002
56,146,18,17,95.518629
56,147,18,17,64440.65482
56,148,18,17,36286.57286
56,149,17,17,2084.7817
56,149,18,17,187895.706
56,150,18,17,3.1376170300000004
56,151,18,17,27793.461874
56,152,18,17,3507.0197095000003
56,153,18,17,134.6129984
56,154,17,17,1270.9722
56,154,18,17,119524.694275
56,155,18,17,23.330533000000003
56,156,18,17,58.495658199999994
56,157,17,17,373154.2
56,157,18,17,33234.665677000005
56,158,17,17,336678.16454
56,158,18,17,10044.955
56,159,18,17,3.2108493329999996
56,160,18,17,6.863927720000001
56,161,18,17,0.13041668
56,162,18,17,2.6430333
56,163,18,17,3.6226771
56,164,18,17,5.163255199999999
56,165,18,17,51.329384516999994
56,166,18,17,5.648933700000001
56,167,18,17,7.737314700000001
56,168,18,17,6.38996495
56,169,18,17,2160.1891965
56,170,18,17,69.52713
56,171,18,17,5.6280015
56,172,18,17,14.364855067
56,173,18,17,167.1548641
56,174,18,17,4871.64719703
56,175,18,17,7.2220103
56,176,18,17,7.799776400000001
56,177,18,17,13.24502594
56,194,17,17,2102.38666
56,194,18,17,17448.976197999997
56,195,18,17,1678.26399
56,196,17,17,29606.2581
56,196,18,17,58711.73975
56,197,18,17,126.07376
56,198,18,17,148.283781
56,199,18,17,11.553873
56,200,18,17,504.01414950000003
56,201,18,17,6567.6399
56,202,18,17,11522.8782
56,203,18,17,271.63139892500004
56,204,18,17,1210.4879286999999
56,205,17,17,2594.6297999999997
56,205,18,17,8437.6378
56,206,17,17,12828.19065
56,206,18,17,23111.65514
56,207,17,17,52756.4102
56,207,18,17,7003.9396
56,208,18,17,107.534194
56,209,17,17,19569.14
56,209,18,17,31029.0588
56,210,18,17,3562.7840052
56,211,18,17,23655.4983
56,212,18,17,4.9740192
56,213,18,17,643.5731306999999
56,214,17,17,5828.307580000001
56,214,18,17,90842.27746
56,215,18,17,2989.1133
56,217,18,17,619.15291
56,223,17,17,2.39
56,223,18,17,0.10400000000000001
56,226,18,17,1.05
56,232,18,17,0.16000000000000003
56,234,18,17,140.59
56,235,17,17,1396.79
56,235,18,17,48.03
56,236,18,17,0.02
56,237,17,17,0.76
56,237,18,17,0.03
56,238,17,17,0.05
56,238,18,17,0.02
56,242,18,17,42.12
56,243,18,17,0.09
56,245,18,17,9.9428368793
56,246,18,17,15.559999999999999
56,247,18,17,0.04
56,249,18,17,0.114
56,252,17,17,1547.54
56,252,18,17,48.74
56,253,17,17,485.77000000000004
56,253,18,17,15.3
56,254,18,17,1.434
56,255,18,17,0.23283687930000002
57,1,17,17,96.26
57,1,18,17,265.379583
57,2,17,17,1446686.9
57,2,18,17,125814.689008
57,3,18,17,454.05815
57,4,17,17,3866.3178763
57,4,18,17,2419.7847349999997
57,5,17,17,2995.18676
57,5,18,17,1466.9314
57,6,17,17,6932.3135
57,6,18,17,8790.16897
57,7,18,17,736.6309920000001
57,8,18,17,877.0444
57,9,18,17,195.27389800000003
57,11,18,17,147.98545
57,12,18,17,138.183225
57,13,17,17,294919.22
57,13,18,17,82061.08
57,14,18,17,111.83974699999999
57,15,17,17,174088.36
57,15,18,17,28546.146602000004
57,16,17,17,28811.396
57,16,18,17,3551.33
57,17,18,17,3204.35209
57,18,17,17,156921.17
57,18,18,17,2024.18574
57,19,18,17,2288.8762
57,20,17,17,290774.3
57,20,18,17,154354.802
57,21,17,17,34518.275984
57,21,18,17,23081.008794
57,22,17,17,250728.012126
57,22,18,17,8061.99113
57,23,18,17,29.574469
57,24,18,17,34.45702
57,25,18,17,19.134178
57,26,18,17,383.52121999999997
57,27,18,17,615.687105
57,28,18,17,588.893363
57,29,18,17,93.998908
57,30,18,17,579.8785
57,32,18,17,25.687963
57,33,18,17,172.475024
57,34,18,17,645.841018
57,35,18,17,329.60976823
57,36,18,17,13287.4516
57,37,17,17,5880.601
57,37,18,17,3853.3526979
57,38,17,17,29502.6306
57,38,18,17,7250.5677
57,39,17,17,516.596976
57,39,18,17,34695.73813
57,40,17,17,61149.26755
57,40,18,17,11250.912929999999
57,41,17,17,9049.248
57,41,18,17,158377.10559999998
57,42,17,17,3283.4941
57,42,18,17,67778.44009999999
57,43,17,17,179957.46965
57,43,18,17,258728.12699999998
57,44,17,17,151624.5126
57,44,18,17,18897.7621
57,45,17,17,3957.021
57,45,18,17,19577.9431
57,46,17,17,291952.17418
57,46,18,17,8355.01938
57,48,18,17,724.8418552999999
57,49,18,17,0.9159999999999999
57,50,18,17,0.076
57,51,18,17,580.49178334
57,53,17,17,5932.4546
57,53,18,17,389.5923508
57,54,18,17,85.78579172
57,55,18,17,52.156979299999996
57,56,18,17,1210.4600799999998
57,57,18,17,3.0240158
57,58,18,17,226.31088
57,59,18,17,969.1157232599999
57,60,18,17,35.12748
57,61,18,17,0.41114893999999996
57,62,18,17,0.28139007
57,63,18,17,12.044822530000001
57,64,17,17,32.711999999999996
57,64,18,17,725.63275
57,65,18,17,20.549606
57,66,18,17,578.92346971
57,67,18,17,16.076164000000002
57,69,18,17,688.3001082999999
57,71,18,17,0.912
57,72,18,17,606.6826
57,73,18,17,772.8234991
57,74,17,17,5671.934
57,74,18,17,1091.0302893599999
57,75,18,17,412.47414553
57,76,18,17,67.342748
57,77,17,17,108501.478
57,77,18,17,3394.2245446800002
57,78,18,17,5.29334216
57,79,17,17,37.519245
57,79,18,17,18.5057003
57,80,18,17,27.59523696
57,82,17,17,29638.035
57,82,18,17,4809.31507444
57,83,18,17,86.63209512
57,85,17,17,1454.0459
57,85,18,17,80.12650384999999
57,86,18,17,114.6638813
57,87,17,17,58764.33819999999
57,87,18,17,4696.718314
57,88,17,17,1421.5577
57,88,18,17,362.30715297999996
57,89,18,17,93.3025639
57,90,18,17,708.8550349
57,91,17,17,125.88495
57,91,18,17,1.57296454
57,93,17,17,1113.4432
57,93,18,17,4.85733334
57,94,17,17,400.43512000000004
57,94,18,17,85.32004386
57,97,18,17,80.3589232
57,98,17,17,4322.557339999999
57,98,18,17,37.852497050000004
57,100,17,17,402.8699
57,100,18,17,131.3217538
57,102,17,17,168.818666
57,102,18,17,358.815675
57,103,17,17,42538.0908
57,103,18,17,151.06151
57,104,17,17,14283.646
57,104,18,17,3.9938156
57,107,17,17,2856.1316
57,107,18,17,0.10212766
57,108,17,17,3769.5786000000003
57,108,18,17,39.76982544
57,109,18,17,9.810231793
57,110,18,17,56.09943766
57,111,18,17,61.1647735
57,112,18,17,6.49945044
57,115,18,17,124.40161000000002
57,116,17,17,279252.37996000005
57,116,18,17,8804.4912
57,117,18,17,52.751898
57,119,18,17,14.384389530000002
57,122,18,17,13.69017653
57,123,18,17,139.47766596000002
57,126,18,17,76.39230003
57,127,18,17,3.4737257049999997
57,129,17,17,12227.308
57,129,18,17,923.8965182299999
57,131,18,17,736.0409930999999
57,132,17,17,279267.27805
57,132,18,17,5793.414449999999
57,134,18,17,884.91554
57,135,17,17,4811.321
57,135,18,17,214.12733729999997
57,136,17,17,681039.5696999999
57,136,18,17,23366.8125
57,139,17,17,151917.40302
57,139,18,17,2861.90767
57,142,17,17,118.84704599999999
57,142,18,17,1611.12545957
57,146,18,17,95.790946
57,147,18,17,64301.36478
57,148,18,17,36475.62347
57,149,17,17,2113.5854
57,149,18,17,188323.1814
57,150,18,17,2.3972482
57,151,18,17,27921.48823
57,152,18,17,3598.62786683
57,153,18,17,135.3613633
57,154,17,17,1270.8281
57,154,18,17,120022.014386
57,155,18,17,23.328853000000002
57,156,18,17,58.2159188
57,157,17,17,384302.03
57,157,18,17,34202.91292
57,158,17,17,335049.32412
57,158,18,17,9999.051000000001
57,159,18,17,2.3796445999999998
57,160,18,17,6.781666800000001
57,162,18,17,2.3060316
57,163,18,17,2.7897128700000002
57,164,18,17,3.3896549
57,165,18,17,39.122174
57,166,18,17,4.7652143
57,167,18,17,6.3312892
57,168,18,17,4.39251
57,169,18,17,2162.4388803
57,170,18,17,46.0214367
57,171,18,17,4.6873241
57,172,18,17,13.919104469999999
57,173,18,17,158.5345176
57,174,18,17,4967.6207111
57,175,18,17,5.9474222
57,176,18,17,7.6160695700000005
57,177,18,17,12.43346747
57,194,17,17,1611.4200999999998
57,194,18,17,16719.068
57,195,18,17,1722.7599240000002
57,196,17,17,30349.0688
57,196,18,17,60090.99941
57,197,18,17,118.401213
57,198,18,17,150.2552935
57,199,18,17,9.994748
57,200,18,17,493.17981799999995
57,201,18,17,6418.46154
57,202,18,17,11410.3331
57,203,18,17,281.2451
57,204,18,17,1239.211481
57,205,17,17,2640.10025
57,205,18,17,8447.6932
57,206,17,17,13219.2186
57,206,18,17,23560.329019999997
57,207,17,17,54091.3365
57,207,18,17,6969.7372
57,208,18,17,109.08712
57,209,17,17,19778.639799999997
57,209,18,17,30908.7868
57,210,18,17,3523.9932501
57,211,18,17,24369.599299999998
57,212,18,17,2.93774896
57,213,18,17,633.1028425000001
57,214,17,17,5945.085869999999
57,214,18,17,92415.97299
57,215,18,17,3011.4827
57,217,18,17,642.4500300000001
57,223,17,17,2.4
57,223,18,17,0.10400000000000001
57,226,18,17,1.03
57,232,18,17,0.15000000000000002
57,234,18,17,143.38
57,235,17,17,1316.6799999999998
57,235,18,17,45.18
57,236,18,17,0.02
57,237,17,17,0.74
57,237,18,17,0.03
57,238,17,17,0.05
57,238,18,17,0.02
57,242,18,17,42.919999999999995
57,243,18,17,0.1
57,245,18,17,10.0528368793
57,246,18,17,15.87
57,247,18,17,0.05
57,249,18,17,0.114
57,252,17,17,1560.46
57,252,18,17,49.2
57,253,17,17,486.47
57,253,18,17,15.329999999999998
57,254,18,17,1.474
57,255,18,17,0.23283687930000002
58,1,17,17,94.10799999999999
58,1,18,17,267.935105
58,2,17,17,1459480.9
58,2,18,17,126927.179695
58,3,18,17,445.67285000000004
58,4,17,17,3921.60114
58,4,18,17,2454.6355719999997
58,5,17,17,3029.39732
58,5,18,17,1471.9108
58,6,17,17,7005.6104
58,6,18,17,8881.59836
58,7,18,17,754.965526
58,8,18,17,872.16611
58,9,18,17,190.994387
58,11,18,17,151.30427
58,12,18,17,135.833223
58,13,17,17,297353.03
58,13,18,17,82738.3
58,14,18,17,111.181935
58,15,17,17,175345.98
58,15,18,17,28751.928404
58,16,17,17,29119.254
58,16,18,17,3589.2761
58,17,18,17,3204.53346
58,18,17,17,159363.27
58,18,18,17,2052.05888
58,19,18,17,2337.97165
58,20,17,17,293122.3
58,20,18,17,155591.478
58,21,17,17,34807.461452
58,21,18,17,23274.581419000002
58,22,17,17,246181.70049999998
58,22,18,17,7924.96994
58,23,18,17,27.784397
58,24,18,17,35.881972999999995
58,25,18,17,17.890835
58,26,18,17,380.72746
58,27,18,17,609.947266
58,28,18,17,580.857656
58,29,18,17,85.495321
58,30,18,17,601.9211
58,32,18,17,26.37805
58,33,18,17,175.80617999999998
58,34,18,17,639.287447
58,35,18,17,321.68226882999994
58,36,18,17,12971.1147
58,37,17,17,6034.348000000001
58,37,18,17,3877.7257560000003
58,38,17,17,29840.9737
58,38,18,17,7249.5006
58,39,17,17,502.06869500000005
58,39,18,17,34872.459800000004
58,40,17,17,62963.10796
58,40,18,17,11298.5779
58,41,17,17,9307.409
58,41,18,17,162377.6537
58,42,17,17,3385.3118
58,42,18,17,69619.88620000001
58,43,17,17,181730.2085
58,43,18,17,261372.1557
58,44,17,17,154645.7683
58,44,18,17,18827.3083
58,45,17,17,3807.2625000000003
58,45,18,17,18862.35817
58,46,17,17,296517.71985000005
58,46,18,17,8480.085079999999
58,48,18,17,742.84981844
58,49,18,17,0.924
58,50,18,17,0.076
58,51,18,17,586.58825646
58,53,17,17,5946.196
58,53,18,17,386.58969790000003
58,54,18,17,87.63806172
58,55,18,17,54.76470929999999
58,56,18,17,1233.42856
58,57,18,17,3.0388849
58,58,18,17,225.20260000000002
58,59,18,17,984.59788326
58,60,18,17,33.884175
58,61,18,17,0.41514894
58,62,18,17,0.28255319
58,63,18,17,12.51074653
58,64,17,17,33.024
58,64,18,17,743.8565
58,65,18,17,21.705620000000003
58,66,18,17,584.55891821
58,67,18,17,13.283746
58,69,18,17,694.4333283
58,71,18,17,0.92
58,72,18,17,615.1228
58,73,18,17,786.4841891
58,74,17,17,5505.908
58,74,18,17,1059.2193524699999
58,75,18,17,418.51668667999996
58,76,18,17,69.4883191
58,77,17,17,109821.721
58,77,18,17,3435.57314468
58,78,18,17,5.35986848
58,79,17,17,37.875805
58,79,18,17,18.5913709
58,80,18,17,27.5931335
58,82,17,17,29633.136
58,82,18,17,4806.9132545600005
58,83,18,17,88.16811472
58,85,17,17,1280.7477
58,85,18,17,67.52038385
58,86,18,17,116.34551950000001
58,87,17,17,58404.82287999999
58,87,18,17,4663.017502000001
58,88,17,17,1450.9688
58,88,18,17,367.73634298
58,89,18,17,88.85947702
58,90,18,17,725.2191511
58,91,17,17,100.36946999999999
58,91,18,17,1.58896454
58,93,17,17,962.0722
58,93,18,17,4.89849646
58,94,17,17,396.38046
58,94,18,17,84.51285385999999
58,97,18,17,69.7922894
58,98,17,17,4366.6147
58,98,18,17,37.46690305
58,100,17,17,407.90924
58,100,18,17,132.927
58,102,17,17,169.63674
58,102,18,17,353.690375
58,103,17,17,42823.57693
58,103,18,17,152.08467
58,104,17,17,14382.059
58,104,18,17,4.0298156
58,107,17,17,2846.1639999999998
58,107,18,17,0.10212766
58,108,17,17,3653.9766
58,108,18,17,37.94542395
58,109,18,17,9.930821793
58,110,18,17,58.83592566
58,111,18,17,64.12375750000001
58,112,18,17,6.54235015
58,115,18,17,122.51013999999999
58,116,17,17,282423.91905
58,116,18,17,8913.606899999999
58,117,18,17,56.35095999999999
58,119,18,17,14.570007030000001
58,122,18,17,13.649180229999999
58,123,18,17,134.69954596000002
58,126,18,17,78.06987913999998
58,127,18,17,3.509505005
58,129,17,17,12289.795
58,129,18,17,928.62174823
58,131,18,17,738.76201625
58,132,17,17,281603.1675999999
58,132,18,17,5844.19697
58,134,18,17,903.46135
58,135,17,17,4838.5005
58,135,18,17,217.91021645
58,136,17,17,683002.8608
58,136,18,17,23380.790999999997
58,139,17,17,153029.0136
58,139,18,17,2880.9692600000003
58,142,17,17,114.0862
58,142,18,17,1647.5098595700001
58,146,18,17,96.0738962
58,147,18,17,64169.267555
58,148,18,17,36657.58869
58,149,17,17,2142.3979999999997
58,149,18,17,188753.20649999997
58,150,18,17,2.0677163
58,151,18,17,28044.66674
58,152,18,17,3690.16163806
58,153,18,17,136.10661199999998
58,154,17,17,1270.6919
58,154,18,17,120520.27814000001
58,155,18,17,23.333399999999997
58,156,18,17,57.95436610000001
58,157,17,17,395548.38
58,157,18,17,35179.827385
58,158,17,17,333443.39503
58,158,18,17,9953.826000000001
58,159,18,17,1.589267
58,160,18,17,6.7555833
58,162,18,17,1.97774457
58,163,18,17,1.9517715499999997
58,164,18,17,2.5825693999999997
58,165,18,17,27.00294
58,166,18,17,3.9025784999999997
58,167,18,17,4.9131439
58,168,18,17,2.9640102
58,169,18,17,2174.4016458
58,170,18,17,37.239505300000005
58,171,18,17,3.7230574
58,172,18,17,13.5477208
58,173,18,17,149.8609493
58,174,18,17,5065.407046199999
58,175,18,17,4.6448390999999996
58,176,18,17,7.3880235
58,177,18,17,11.594058830000002
58,194,17,17,1538.639
58,194,18,17,16022.389
58,195,18,17,1767.228126
58,196,17,17,31087.8349
58,196,18,17,61463.68459
58,197,18,17,110.283277
58,198,18,17,152.9567759
58,199,18,17,8.396575
58,200,18,17,482.32538250000005
58,201,18,17,6268.77291
58,202,18,17,11302.6224
58,203,18,17,290.95225
58,204,18,17,1267.9128007
58,205,17,17,2685.1993
58,205,18,17,8453.4845
58,206,17,17,13609.980599999999
58,206,18,17,24003.758480000004
58,207,17,17,55418.9513
58,207,18,17,6939.4283
58,208,18,17,110.566803
58,209,17,17,19980.1366
58,209,18,17,30765.772699999998
58,210,18,17,3481.8139512
58,211,18,17,25083.077
58,212,18,17,2.36984442
58,213,18,17,622.5174837
58,214,17,17,6060.6687999999995
58,214,18,17,93970.25018
58,215,18,17,3032.6427
58,217,18,17,665.7785200000001
58,223,17,17,2.4
58,223,18,17,0.10400000000000001
58,226,18,17,1.02
58,232,18,17,0.16
58,234,18,17,146.18
58,235,17,17,1236.1399999999999
58,235,18,17,42.32
58,236,18,17,0.02
58,237,17,17,0.72
58,237,18,17,0.03
58,238,17,17,0.05
58,238,18,17,0.02
58,242,18,17,43.73
58,243,18,17,0.1
58,245,18,17,10.1628368793
58,246,18,17,16.169999999999998
58,247,18,17,0.05
58,249,18,17,0.124
58,252,17,17,1572.9599999999998
58,252,18,17,49.64
58,253,17,17,486.94
58,253,18,17,15.37
58,254,18,17,1.514
58,255,18,17,0.23283687930000002
59,1,17,17,91.95200000000001
59,1,18,17,270.428185
59,2,17,17,1472173.8
59,2,18,17,128030.77768
59,3,18,17,437.46885
59,4,17,17,3976.8869608
59,4,18,17,2489.48187
59,5,17,17,3063.53292
59,5,18,17,1477.8257
59,6,17,17,7077.266
59,6,18,17,8971.19694
59,7,18,17,773.17182
59,8,18,17,867.7444899999999
59,9,18,17,186.93940899999998
59,11,18,17,154.59911000000002
59,12,18,17,133.54175500000002
59,13,17,17,299772.47
59,13,18,17,83411.51
59,14,18,17,110.588027
59,15,17,17,176596.7
59,15,18,17,28956.419341
59,16,17,17,29425.082000000002
59,16,18,17,3626.972
59,17,18,17,3205.92125
59,18,17,17,161787.48
59,18,18,17,2079.77389
59,19,18,17,2386.771154
59,20,17,17,295456.56
59,20,18,17,156820.944
59,21,17,17,35094.895254
59,21,18,17,23466.980368999997
59,22,17,17,241682.311206
59,22,18,17,7789.45755
59,23,18,17,25.994326
59,24,18,17,37.295066999999996
59,25,18,17,16.65905
59,26,18,17,377.94808
59,27,18,17,603.6635550000001
59,28,18,17,572.241466
59,29,18,17,76.95796899999999
59,30,18,17,624.1736
59,32,18,17,27.071823
59,33,18,17,179.139556
59,34,18,17,631.8967560000001
59,35,18,17,313.84517943
59,36,18,17,12648.8606
59,37,17,17,6188.857
59,37,18,17,3901.0650511000003
59,38,17,17,30174.604549999996
59,38,18,17,7252.883
59,39,17,17,487.4434
59,39,18,17,35046.03539
59,40,17,17,64789.0864
59,40,18,17,11347.93497
59,41,17,17,9567.163
59,41,18,17,166403.10065
59,42,17,17,3487.8665
59,42,18,17,71483.0948
59,43,17,17,183482.7752
59,43,18,17,263980.56070000003
59,44,17,17,157668.4555
59,44,18,17,18749.620600000002
59,45,17,17,3656.5557
59,45,18,17,18151.3356
59,46,17,17,301073.30837000004
59,46,18,17,8604.92389
59,48,18,17,760.7890315499999
59,49,18,17,0.932
59,50,18,17,0.08
59,51,18,17,592.68339646
59,53,17,17,5960.2524
59,53,18,17,383.70285302999997
59,54,18,17,89.40468672
59,55,18,17,57.266484399999996
59,56,18,17,1256.3338800000001
59,57,18,17,3.0534932
59,58,18,17,224.08285
59,59,18,17,999.8984232599998
59,60,18,17,32.680082
59,61,18,17,0.41914893999999997
59,62,18,17,0.28255319
59,63,18,17,12.96038523
59,64,17,17,33.332
59,64,18,17,762.0103
59,65,18,17,22.821552999999998
59,66,18,17,590.1723977099999
59,67,18,17,10.51071
59,69,18,17,700.5641914150001
59,71,18,17,0.9279999999999999
59,72,18,17,623.55325
59,73,18,17,800.1053922
59,74,17,17,5341.36
59,74,18,17,1027.69465247
59,75,18,17,424.62703668
59,76,18,17,71.58117725
59,77,17,17,111140.724
59,77,18,17,3476.8849078
59,78,18,17,5.42917428
59,79,17,17,38.235146
59,79,18,17,18.6788686
59,80,18,17,27.599568399999995
59,82,17,17,29630.306
59,82,18,17,4804.88055756
59,83,18,17,89.71403443999999
59,85,17,17,1108.6862
59,85,18,17,55.20269397
59,86,18,17,118.0254173
59,87,17,17,58051.65260000001
59,87,18,17,4629.979622
59,88,17,17,1480.2839999999999
59,88,18,17,372.98114298
59,89,18,17,84.55094702
59,90,18,17,741.4966283
59,91,17,17,75.030075
59,91,18,17,1.60096454
59,93,17,17,811.77094
59,93,18,17,4.94249646
59,94,17,17,392.3761
59,94,18,17,83.71209886
59,97,18,17,59.3053146
59,98,17,17,4410.70976
59,98,18,17,37.08525317
59,100,17,17,412.68646
59,100,18,17,134.4543263
59,102,17,17,170.45081
59,102,18,17,348.6278
59,103,17,17,43110.06508
59,103,18,17,153.11354
59,104,17,17,14473.928999999998
59,104,18,17,4.06297874
59,107,17,17,2836.457
59,107,18,17,0.10212766
59,108,17,17,3539.3908
59,108,18,17,36.15573954999999
59,109,18,17,10.051239793
59,110,18,17,61.4607308
59,111,18,17,66.9669696
59,112,18,17,6.583945569999999
59,115,18,17,120.661
59,116,17,17,285548.38813999994
59,116,18,17,9021.3333
59,117,18,17,59.92600999999999
59,119,18,17,14.756503649999999
59,122,18,17,13.60648735
59,123,18,17,130.05238907999998
59,126,18,17,79.69585314
59,127,18,17,3.545227405
59,129,17,17,12347.428
59,129,18,17,932.97748823
59,131,18,17,741.17739936
59,132,17,17,283908.21332
59,132,18,17,5894.8787
59,134,18,17,921.89454
59,135,17,17,4863.681
59,135,18,17,221.61746357
59,136,17,17,685033.9618599999
59,136,18,17,23397.866
59,139,17,17,154157.09717000002
59,139,18,17,2900.3764
59,142,17,17,109.46225
59,142,18,17,1683.7674227
59,146,18,17,96.37501499999999
59,147,18,17,64044.183165
59,148,18,17,36833.057089999995
59,149,17,17,2171.2202
59,149,18,17,189186.4832
59,150,18,17,1.73418437
59,151,18,17,28163.39892
59,152,18,17,3781.6143606
59,153,18,17,136.8634923
59,154,17,17,1270.5674
59,154,18,17,121019.74674000002
59,155,18,17,23.3436425
59,156,18,17,57.70978757
59,157,17,17,406895.88
59,157,18,17,36165.569935
59,158,17,17,331860.07553
59,158,18,17,9909.239000000001
59,159,18,17,0.8137451
59,160,18,17,6.6773334
59,162,18,17,1.6579484899999999
59,163,18,17,1.1363398500000002
59,164,18,17,1.80658396
59,165,18,17,14.741952999999999
59,166,18,17,3.08673784
59,167,18,17,3.4593254
59,168,18,17,1.5328516
59,169,18,17,2186.81273455
59,170,18,17,28.49860736
59,171,18,17,2.78832135
59,172,18,17,13.19739385
59,173,18,17,141.16081602
59,174,18,17,5163.3893799
59,175,18,17,3.3420675
59,176,18,17,7.11547686
59,177,18,17,10.721867654999999
59,194,17,17,1467.9287
59,194,18,17,15347.675
59,195,18,17,1811.70331
59,196,17,17,31829.405000000002
59,196,18,17,62841.98428
59,197,18,17,101.752391
59,198,18,17,155.75354280000002
59,199,18,17,6.763232
59,200,18,17,471.45788999999996
59,201,18,17,6118.67349
59,202,18,17,11193.8255
59,203,18,17,300.7464
59,204,18,17,1296.604296
59,205,17,17,2730.146
59,205,18,17,8456.512200000001
59,206,17,17,14003.36863
59,206,18,17,24446.105016
59,207,17,17,56751.7106
59,207,18,17,6913.4356
59,208,18,17,111.99471
59,209,17,17,20177.947099999998
59,209,18,17,30602.438299999998
59,210,18,17,3435.50309205
59,211,18,17,25800.833500000004
59,212,18,17,1.79126313
59,213,18,17,611.3678059999999
59,214,17,17,6176.4007
59,214,18,17,95525.80532
59,215,18,17,3052.7106
59,217,18,17,689.309526
59,223,17,17,2.41
59,223,18,17,0.10400000000000001
59,226,18,17,1.0
59,232,18,17,0.17
59,234,18,17,149.02
59,235,17,17,1155.1699999999998
59,235,18,17,39.45
59,236,18,17,0.02
59,237,17,17,0.7
59,237,18,17,0.03
59,238,17,17,0.05
59,238,18,17,0.02
59,242,18,17,44.55
59,243,18,17,0.1
59,245,18,17,10.2728368793
59,246,18,17,16.49
59,247,18,17,0.05
59,249,18,17,0.124
59,252,17,17,1585.1000000000001
59,252,18,17,50.08
59,253,17,17,487.20000000000005
59,253,18,17,15.39
59,254,18,17,1.564
59,255,18,17,0.23283687930000002
60,1,17,17,89.8
60,1,18,17,272.859048
60,2,17,17,1484767.0
60,2,18,17,129125.72838500001
60,3,18,17,429.43573000000004
60,4,17,17,4032.1796407
60,4,18,17,2524.3271449999997
60,5,17,17,3097.61042
60,5,18,17,1484.6042599999998
60,6,17,17,7147.411999999999
60,6,18,17,9059.10056
60,7,18,17,791.251614
60,8,18,17,863.74236
60,9,18,17,183.08349
60,11,18,17,157.86263
60,12,18,17,131.30356
60,13,17,17,302177.8
60,13,18,17,84080.8
60,14,18,17,110.04885200000001
60,15,17,17,177840.69
60,15,18,17,29159.655596
60,16,17,17,29728.92
60,16,18,17,3664.4240000000004
60,17,18,17,3208.4195299999997
60,18,17,17,164194.2
60,18,18,17,2107.32698
60,19,18,17,2435.2750800000003
60,20,17,17,297777.34
60,20,18,17,158043.22
60,21,17,17,35380.618387999995
60,21,18,17,23658.235617
60,22,17,17,237228.86858
60,22,18,17,7655.42378
60,23,18,17,24.204256
60,24,18,17,38.69658
60,25,18,17,15.438573000000002
60,26,18,17,375.184497
60,27,18,17,596.861362
60,28,18,17,563.071249
60,29,18,17,68.38339199999999
60,30,18,17,646.6303
60,32,18,17,27.769175
60,33,18,17,182.47530600000002
60,34,18,17,623.7069680000001
60,35,18,17,306.09733891400003
60,36,18,17,12320.8606
