"CostBmpSubmittedId","CostProfileId","SectorId","BmpId","AnimalId","LifespanYears","Capital","OandM","Opportunity","Notes","TotalCostPerUnit"
1491,3,1,266,11,15,214.47,-9.19,0.00,,11.47
1492,4,1,266,11,15,214.47,-9.19,0.00,,11.47
1493,5,1,266,11,15,214.47,-9.19,0.00,,11.47
1494,6,1,266,11,15,214.47,-9.19,0.00,,11.47
1495,7,1,266,11,15,214.47,-9.19,0.00,,11.47
1496,8,1,266,11,15,214.47,-9.19,0.00,,11.47
1497,1,1,266,12,15,214.47,-9.19,0.00,,11.47
1498,2,1,266,12,15,214.47,-9.19,0.00,,11.47
1499,3,1,266,12,15,214.47,-9.19,0.00,,11.47
1500,4,1,266,12,15,214.47,-9.19,0.00,,11.47
1501,5,1,266,12,15,214.47,-9.19,0.00,,11.47
1502,6,1,266,12,15,214.47,-9.19,0.00,,11.47
1503,7,1,266,12,15,214.47,-9.19,0.00,,11.47
1504,8,1,266,12,15,214.47,-9.19,0.00,,11.47
1505,1,1,267,1,15,214.47,-9.19,0.00,,11.47
1506,2,1,267,1,15,214.47,-9.19,0.00,,11.47
1507,3,1,267,1,15,214.47,-9.19,0.00,,11.47
1508,4,1,267,1,15,214.47,-9.19,0.00,,11.47
1509,5,1,267,1,15,214.47,-9.19,0.00,,11.47
1510,6,1,267,1,15,214.47,-9.19,0.00,,11.47
1511,7,1,267,1,15,214.47,-9.19,0.00,,11.47
1512,8,1,267,1,15,214.47,-9.19,0.00,,11.47
1513,1,1,267,2,15,214.47,-9.19,0.00,,11.47
1514,2,1,267,2,15,214.47,-9.19,0.00,,11.47
1515,3,1,267,2,15,214.47,-9.19,0.00,,11.47
1516,4,1,267,2,15,214.47,-9.19,0.00,,11.47
1517,5,1,267,2,15,214.47,-9.19,0.00,,11.47
1518,6,1,267,2,15,214.47,-9.19,0.00,,11.47
1519,7,1,267,2,15,214.47,-9.19,0.00,,11.47
1520,8,1,267,2,15,214.47,-9.19,0.00,,11.47
1521,1,1,267,3,15,214.47,-9.19,0.00,,11.47
1522,2,1,267,3,15,214.47,-9.19,0.00,,11.47
1523,3,1,267,3,15,214.47,-9.19,0.00,,11.47
1524,4,1,267,3,15,214.47,-9.19,0.00,,11.47
1525,5,1,267,3,15,214.47,-9.19,0.00,,11.47
1526,6,1,267,3,15,214.47,-9.19,0.00,,11.47
1527,7,1,267,3,15,214.47,-9.19,0.00,,11.47
1528,8,1,267,3,15,214.47,-9.19,0.00,,11.47
1529,1,1,267,4,15,214.47,-9.19,0.00,,11.47
1530,2,1,267,4,15,214.47,-9.19,0.00,,11.47
1531,3,1,267,4,15,214.47,-9.19,0.00,,11.47
1532,4,1,267,4,15,214.47,-9.19,0.00,,11.47
1533,5,1,267,4,15,214.47,-9.19,0.00,,11.47
1534,6,1,267,4,15,214.47,-9.19,0.00,,11.47
1535,7,1,267,4,15,214.47,-9.19,0.00,,11.47
1536,8,1,267,4,15,214.47,-9.19,0.00,,11.47
1537,1,1,267,5,15,214.47,-9.19,0.00,,11.47
1538,2,1,267,5,15,214.47,-9.19,0.00,,11.47
1539,3,1,267,5,15,214.47,-9.19,0.00,,11.47
1540,4,1,267,5,15,214.47,-9.19,0.00,,11.47
1541,5,1,267,5,15,214.47,-9.19,0.00,,11.47
1542,6,1,267,5,15,214.47,-9.19,0.00,,11.47
1543,7,1,267,5,15,214.47,-9.19,0.00,,11.47
1544,8,1,267,5,15,214.47,-9.19,0.00,,11.47
1545,1,1,267,6,15,214.47,-9.19,0.00,,11.47
1546,2,1,267,6,15,214.47,-9.19,0.00,,11.47
1547,3,1,267,6,15,214.47,-9.19,0.00,,11.47
1548,4,1,267,6,15,214.47,-9.19,0.00,,11.47
1549,5,1,267,6,15,214.47,-9.19,0.00,,11.47
1550,6,1,267,6,15,214.47,-9.19,0.00,,11.47
1551,7,1,267,6,15,214.47,-9.19,0.00,,11.47
1552,8,1,267,6,15,214.47,-9.19,0.00,,11.47
1553,1,1,267,7,15,214.47,-9.19,0.00,,11.47
1554,2,1,267,7,15,214.47,-9.19,0.00,,11.47
1555,3,1,267,7,15,214.47,-9.19,0.00,,11.47
1556,4,1,267,7,15,214.47,-9.19,0.00,,11.47
1557,5,1,267,7,15,214.47,-9.19,0.00,,11.47
1558,6,1,267,7,15,214.47,-9.19,0.00,,11.47
1559,7,1,267,7,15,214.47,-9.19,0.00,,11.47
1560,8,1,267,7,15,214.47,-9.19,0.00,,11.47
1561,1,1,267,8,15,214.47,-9.19,0.00,,11.47
1562,2,1,267,8,15,214.47,-9.19,0.00,,11.47
1563,3,1,267,8,15,214.47,-9.19,0.00,,11.47
1564,4,1,267,8,15,214.47,-9.19,0.00,,11.47
1565,5,1,267,8,15,214.47,-9.19,0.00,,11.47
1566,6,1,267,8,15,214.47,-9.19,0.00,,11.47
1567,7,1,267,8,15,214.47,-9.19,0.00,,11.47
1568,8,1,267,8,15,214.47,-9.19,0.00,,11.47
1569,1,1,267,9,15,214.47,-9.19,0.00,,11.47
1570,2,1,267,9,15,214.47,-9.19,0.00,,11.47
1571,3,1,267,9,15,214.47,-9.19,0.00,,11.47
1572,4,1,267,9,15,214.47,-9.19,0.00,,11.47
1573,5,1,267,9,15,214.47,-9.19,0.00,,11.47
1574,6,1,267,9,15,214.47,-9.19,0.00,,11.47
1575,7,1,267,9,15,214.47,-9.19,0.00,,11.47
1576,8,1,267,9,15,214.47,-9.19,0.00,,11.47
1577,1,1,267,10,15,214.47,-9.19,0.00,,11.47
1578,2,1,267,10,15,214.47,-9.19,0.00,,11.47
1579,3,1,267,10,15,214.47,-9.19,0.00,,11.47
1580,4,1,267,10,15,214.47,-9.19,0.00,,11.47
1581,5,1,267,10,15,214.47,-9.19,0.00,,11.47
1582,6,1,267,10,15,214.47,-9.19,0.00,,11.47
1583,7,1,267,10,15,214.47,-9.19,0.00,,11.47
1584,8,1,267,10,15,214.47,-9.19,0.00,,11.47
1585,1,1,267,11,15,214.47,-9.19,0.00,,11.47
1586,2,1,267,11,15,214.47,-9.19,0.00,,11.47
1587,3,1,267,11,15,214.47,-9.19,0.00,,11.47
1588,4,1,267,11,15,214.47,-9.19,0.00,,11.47
1589,5,1,267,11,15,214.47,-9.19,0.00,,11.47
1590,6,1,267,11,15,214.47,-9.19,0.00,,11.47
1591,7,1,267,11,15,214.47,-9.19,0.00,,11.47
1592,8,1,267,11,15,214.47,-9.19,0.00,,11.47
1593,1,1,267,12,15,214.47,-9.19,0.00,,11.47
1594,2,1,267,12,15,214.47,-9.19,0.00,,11.47
1595,3,1,267,12,15,214.47,-9.19,0.00,,11.47
1596,4,1,267,12,15,214.47,-9.19,0.00,,11.47
1597,5,1,267,12,15,214.47,-9.19,0.00,,11.47
1598,6,1,267,12,15,214.47,-9.19,0.00,,11.47
1599,7,1,267,12,15,214.47,-9.19,0.00,,11.47
1600,8,1,267,12,15,214.47,-9.19,0.00,,11.47
1601,1,1,268,1,15,101.91,-20.60,0.00,,-10.78
1602,2,1,268,1,15,101.91,-20.60,0.00,,-10.78
1603,3,1,268,1,15,101.91,-20.60,0.00,,-10.78
1604,4,1,268,1,15,101.91,-20.60,0.00,,-10.78
1605,5,1,268,1,15,101.91,-20.60,0.00,,-10.78
1606,6,1,268,1,15,101.91,-20.60,0.00,,-10.78
1607,7,1,268,1,15,101.91,-20.60,0.00,,-10.78
1608,8,1,268,1,15,101.91,-20.60,0.00,,-10.78
1609,1,1,268,2,15,101.91,-20.60,0.00,,-10.78
1610,2,1,268,2,15,101.91,-20.60,0.00,,-10.78
1611,3,1,268,2,15,101.91,-20.60,0.00,,-10.78
1612,4,1,268,2,15,101.91,-20.60,0.00,,-10.78
1613,5,1,268,2,15,101.91,-20.60,0.00,,-10.78
1614,6,1,268,2,15,101.91,-20.60,0.00,,-10.78
1615,7,1,268,2,15,101.91,-20.60,0.00,,-10.78
1616,8,1,268,2,15,101.91,-20.60,0.00,,-10.78
1617,1,1,268,3,15,101.91,-20.60,0.00,,-10.78
1618,2,1,268,3,15,101.91,-20.60,0.00,,-10.78
1619,3,1,268,3,15,101.91,-20.60,0.00,,-10.78
1620,4,1,268,3,15,101.91,-20.60,0.00,,-10.78
1621,5,1,268,3,15,101.91,-20.60,0.00,,-10.78
1622,6,1,268,3,15,101.91,-20.60,0.00,,-10.78
1623,7,1,268,3,15,101.91,-20.60,0.00,,-10.78
1624,8,1,268,3,15,101.91,-20.60,0.00,,-10.78
1625,1,1,268,4,15,101.91,-20.60,0.00,,-10.78
1626,2,1,268,4,15,101.91,-20.60,0.00,,-10.78
1627,3,1,268,4,15,101.91,-20.60,0.00,,-10.78
1628,4,1,268,4,15,101.91,-20.60,0.00,,-10.78
1629,5,1,268,4,15,101.91,-20.60,0.00,,-10.78
1630,6,1,268,4,15,101.91,-20.60,0.00,,-10.78
1631,7,1,268,4,15,101.91,-20.60,0.00,,-10.78
1632,8,1,268,4,15,101.91,-20.60,0.00,,-10.78
1633,1,1,268,5,15,101.91,-20.60,0.00,,-10.78
1634,2,1,268,5,15,101.91,-20.60,0.00,,-10.78
1635,3,1,268,5,15,101.91,-20.60,0.00,,-10.78
1636,4,1,268,5,15,101.91,-20.60,0.00,,-10.78
1637,5,1,268,5,15,101.91,-20.60,0.00,,-10.78
1638,6,1,268,5,15,101.91,-20.60,0.00,,-10.78
1639,7,1,268,5,15,101.91,-20.60,0.00,,-10.78
1640,8,1,268,5,15,101.91,-20.60,0.00,,-10.78
1641,1,1,268,6,15,101.91,-20.60,0.00,,-10.78
1642,2,1,268,6,15,101.91,-20.60,0.00,,-10.78
1643,3,1,268,6,15,101.91,-20.60,0.00,,-10.78
1644,4,1,268,6,15,101.91,-20.60,0.00,,-10.78
1645,5,1,268,6,15,101.91,-20.60,0.00,,-10.78
1646,6,1,268,6,15,101.91,-20.60,0.00,,-10.78
1647,7,1,268,6,15,101.91,-20.60,0.00,,-10.78
1648,8,1,268,6,15,101.91,-20.60,0.00,,-10.78
1649,1,1,268,7,15,101.91,-20.60,0.00,,-10.78
1650,2,1,268,7,15,101.91,-20.60,0.00,,-10.78
1651,3,1,268,7,15,101.91,-20.60,0.00,,-10.78
1652,4,1,268,7,15,101.91,-20.60,0.00,,-10.78
1653,5,1,268,7,15,101.91,-20.60,0.00,,-10.78
1654,6,1,268,7,15,101.91,-20.60,0.00,,-10.78
1655,7,1,268,7,15,101.91,-20.60,0.00,,-10.78
1656,8,1,268,7,15,101.91,-20.60,0.00,,-10.78
1657,1,1,268,8,15,101.91,-20.60,0.00,,-10.78
1658,2,1,268,8,15,101.91,-20.60,0.00,,-10.78
1659,3,1,268,8,15,101.91,-20.60,0.00,,-10.78
1660,4,1,268,8,15,101.91,-20.60,0.00,,-10.78
1661,5,1,268,8,15,101.91,-20.60,0.00,,-10.78
1662,6,1,268,8,15,101.91,-20.60,0.00,,-10.78
1663,7,1,268,8,15,101.91,-20.60,0.00,,-10.78
1664,8,1,268,8,15,101.91,-20.60,0.00,,-10.78
1665,1,1,268,9,15,101.91,-20.60,0.00,,-10.78
1666,2,1,268,9,15,101.91,-20.60,0.00,,-10.78
1667,3,1,268,9,15,101.91,-20.60,0.00,,-10.78
1668,4,1,268,9,15,101.91,-20.60,0.00,,-10.78
1669,5,1,268,9,15,101.91,-20.60,0.00,,-10.78
1670,6,1,268,9,15,101.91,-20.60,0.00,,-10.78
1671,7,1,268,9,15,101.91,-20.60,0.00,,-10.78
1672,8,1,268,9,15,101.91,-20.60,0.00,,-10.78
1673,1,1,268,10,15,101.91,-20.60,0.00,,-10.78
1674,2,1,268,10,15,101.91,-20.60,0.00,,-10.78
1675,3,1,268,10,15,101.91,-20.60,0.00,,-10.78
1676,4,1,268,10,15,101.91,-20.60,0.00,,-10.78
1677,5,1,268,10,15,101.91,-20.60,0.00,,-10.78
1678,6,1,268,10,15,101.91,-20.60,0.00,,-10.78
1679,7,1,268,10,15,101.91,-20.60,0.00,,-10.78
1680,8,1,268,10,15,101.91,-20.60,0.00,,-10.78
1681,1,1,268,11,15,101.91,-20.60,0.00,,-10.78
1682,2,1,268,11,15,101.91,-20.60,0.00,,-10.78
1683,3,1,268,11,15,101.91,-20.60,0.00,,-10.78
1684,4,1,268,11,15,101.91,-20.60,0.00,,-10.78
1685,5,1,268,11,15,101.91,-20.60,0.00,,-10.78
1686,6,1,268,11,15,101.91,-20.60,0.00,,-10.78
1687,7,1,268,11,15,101.91,-20.60,0.00,,-10.78
1688,8,1,268,11,15,101.91,-20.60,0.00,,-10.78
1689,1,1,268,12,15,101.91,-20.60,0.00,,-10.78
1690,2,1,268,12,15,101.91,-20.60,0.00,,-10.78
1691,3,1,268,12,15,101.91,-20.60,0.00,,-10.78
1692,4,1,268,12,15,101.91,-20.60,0.00,,-10.78
1693,5,1,268,12,15,101.91,-20.60,0.00,,-10.78
1694,6,1,268,12,15,101.91,-20.60,0.00,,-10.78
1695,7,1,268,12,15,101.91,-20.60,0.00,,-10.78
1696,8,1,268,12,15,101.91,-20.60,0.00,,-10.78
1697,1,1,269,1,15,101.91,-20.60,0.00,,-10.78
1698,2,1,269,1,15,101.91,-20.60,0.00,,-10.78
1699,3,1,269,1,15,101.91,-20.60,0.00,,-10.78
1700,4,1,269,1,15,101.91,-20.60,0.00,,-10.78
1701,5,1,269,1,15,101.91,-20.60,0.00,,-10.78
1702,6,1,269,1,15,101.91,-20.60,0.00,,-10.78
1703,7,1,269,1,15,101.91,-20.60,0.00,,-10.78
1704,8,1,269,1,15,101.91,-20.60,0.00,,-10.78
1705,1,1,269,2,15,101.91,-20.60,0.00,,-10.78
1706,2,1,269,2,15,101.91,-20.60,0.00,,-10.78
1707,3,1,269,2,15,101.91,-20.60,0.00,,-10.78
1708,4,1,269,2,15,101.91,-20.60,0.00,,-10.78
1709,5,1,269,2,15,101.91,-20.60,0.00,,-10.78
1710,6,1,269,2,15,101.91,-20.60,0.00,,-10.78
1711,7,1,269,2,15,101.91,-20.60,0.00,,-10.78
1712,8,1,269,2,15,101.91,-20.60,0.00,,-10.78
1713,1,1,269,3,15,101.91,-20.60,0.00,,-10.78
1714,2,1,269,3,15,101.91,-20.60,0.00,,-10.78
1715,3,1,269,3,15,101.91,-20.60,0.00,,-10.78
1716,4,1,269,3,15,101.91,-20.60,0.00,,-10.78
1717,5,1,269,3,15,101.91,-20.60,0.00,,-10.78
1718,6,1,269,3,15,101.91,-20.60,0.00,,-10.78
1719,7,1,269,3,15,101.91,-20.60,0.00,,-10.78
1720,8,1,269,3,15,101.91,-20.60,0.00,,-10.78
1721,1,1,269,4,15,101.91,-20.60,0.00,,-10.78
1722,2,1,269,4,15,101.91,-20.60,0.00,,-10.78
1723,3,1,269,4,15,101.91,-20.60,0.00,,-10.78
1724,4,1,269,4,15,101.91,-20.60,0.00,,-10.78
1725,5,1,269,4,15,101.91,-20.60,0.00,,-10.78
1726,6,1,269,4,15,101.91,-20.60,0.00,,-10.78
1727,7,1,269,4,15,101.91,-20.60,0.00,,-10.78
1728,8,1,269,4,15,101.91,-20.60,0.00,,-10.78
1729,1,1,269,5,15,101.91,-20.60,0.00,,-10.78
1730,2,1,269,5,15,101.91,-20.60,0.00,,-10.78
1731,3,1,269,5,15,101.91,-20.60,0.00,,-10.78
1732,4,1,269,5,15,101.91,-20.60,0.00,,-10.78
1733,5,1,269,5,15,101.91,-20.60,0.00,,-10.78
1734,6,1,269,5,15,101.91,-20.60,0.00,,-10.78
1735,7,1,269,5,15,101.91,-20.60,0.00,,-10.78
1736,8,1,269,5,15,101.91,-20.60,0.00,,-10.78
1737,1,1,269,6,15,101.91,-20.60,0.00,,-10.78
1738,2,1,269,6,15,101.91,-20.60,0.00,,-10.78
1739,3,1,269,6,15,101.91,-20.60,0.00,,-10.78
1740,4,1,269,6,15,101.91,-20.60,0.00,,-10.78
1741,5,1,269,6,15,101.91,-20.60,0.00,,-10.78
1742,6,1,269,6,15,101.91,-20.60,0.00,,-10.78
1743,7,1,269,6,15,101.91,-20.60,0.00,,-10.78
1744,8,1,269,6,15,101.91,-20.60,0.00,,-10.78
1745,1,1,269,7,15,101.91,-20.60,0.00,,-10.78
1746,2,1,269,7,15,101.91,-20.60,0.00,,-10.78
1747,3,1,269,7,15,101.91,-20.60,0.00,,-10.78
1748,4,1,269,7,15,101.91,-20.60,0.00,,-10.78
1749,5,1,269,7,15,101.91,-20.60,0.00,,-10.78
1750,6,1,269,7,15,101.91,-20.60,0.00,,-10.78
1751,7,1,269,7,15,101.91,-20.60,0.00,,-10.78
1752,8,1,269,7,15,101.91,-20.60,0.00,,-10.78
1753,1,1,269,8,15,101.91,-20.60,0.00,,-10.78
1754,2,1,269,8,15,101.91,-20.60,0.00,,-10.78
1755,3,1,269,8,15,101.91,-20.60,0.00,,-10.78
1756,4,1,269,8,15,101.91,-20.60,0.00,,-10.78
1757,5,1,269,8,15,101.91,-20.60,0.00,,-10.78
1758,6,1,269,8,15,101.91,-20.60,0.00,,-10.78
1759,7,1,269,8,15,101.91,-20.60,0.00,,-10.78
1760,8,1,269,8,15,101.91,-20.60,0.00,,-10.78
1761,1,1,269,9,15,101.91,-20.60,0.00,,-10.78
1762,2,1,269,9,15,101.91,-20.60,0.00,,-10.78
1763,3,1,269,9,15,101.91,-20.60,0.00,,-10.78
1764,4,1,269,9,15,101.91,-20.60,0.00,,-10.78
1765,5,1,269,9,15,101.91,-20.60,0.00,,-10.78
1766,6,1,269,9,15,101.91,-20.60,0.00,,-10.78
1767,7,1,269,9,15,101.91,-20.60,0.00,,-10.78
1768,8,1,269,9,15,101.91,-20.60,0.00,,-10.78
1769,1,1,269,10,15,101.91,-20.60,0.00,,-10.78
1770,2,1,269,10,15,101.91,-20.60,0.00,,-10.78
1771,3,1,269,10,15,101.91,-20.60,0.00,,-10.78
1772,4,1,269,10,15,101.91,-20.60,0.00,,-10.78
1773,5,1,269,10,15,101.91,-20.60,0.00,,-10.78
1774,6,1,269,10,15,101.91,-20.60,0.00,,-10.78
1775,7,1,269,10,15,101.91,-20.60,0.00,,-10.78
1776,8,1,269,10,15,101.91,-20.60,0.00,,-10.78
1777,1,1,269,11,15,101.91,-20.60,0.00,,-10.78
1778,2,1,269,11,15,101.91,-20.60,0.00,,-10.78
1779,3,1,269,11,15,101.91,-20.60,0.00,,-10.78
1780,4,1,269,11,15,101.91,-20.60,0.00,,-10.78
1781,5,1,269,11,15,101.91,-20.60,0.00,,-10.78
1782,6,1,269,11,15,101.91,-20.60,0.00,,-10.78
1783,7,1,269,11,15,101.91,-20.60,0.00,,-10.78
1784,8,1,269,11,15,101.91,-20.60,0.00,,-10.78
1785,1,1,269,12,15,101.91,-20.60,0.00,,-10.78
1786,2,1,269,12,15,101.91,-20.60,0.00,,-10.78
1787,3,1,269,12,15,101.91,-20.60,0.00,,-10.78
1788,4,1,269,12,15,101.91,-20.60,0.00,,-10.78
1789,5,1,269,12,15,101.91,-20.60,0.00,,-10.78
1790,6,1,269,12,15,101.91,-20.60,0.00,,-10.78
1791,7,1,269,12,15,101.91,-20.60,0.00,,-10.78
1792,8,1,269,12,15,101.91,-20.60,0.00,,-10.78
1793,1,1,270,1,15,101.91,-20.60,0.00,,-10.78
1794,2,1,270,1,15,101.91,-20.60,0.00,,-10.78
1795,3,1,270,1,15,101.91,-20.60,0.00,,-10.78
1796,4,1,270,1,15,101.91,-20.60,0.00,,-10.78
1797,5,1,270,1,15,101.91,-20.60,0.00,,-10.78
1798,6,1,270,1,15,101.91,-20.60,0.00,,-10.78
1799,7,1,270,1,15,101.91,-20.60,0.00,,-10.78
1800,8,1,270,1,15,101.91,-20.60,0.00,,-10.78
1801,1,1,270,2,15,101.91,-20.60,0.00,,-10.78
1802,2,1,270,2,15,101.91,-20.60,0.00,,-10.78
1803,3,1,270,2,15,101.91,-20.60,0.00,,-10.78
1804,4,1,270,2,15,101.91,-20.60,0.00,,-10.78
1805,5,1,270,2,15,101.91,-20.60,0.00,,-10.78
1806,6,1,270,2,15,101.91,-20.60,0.00,,-10.78
1807,7,1,270,2,15,101.91,-20.60,0.00,,-10.78
1808,8,1,270,2,15,101.91,-20.60,0.00,,-10.78
1809,1,1,270,3,15,101.91,-20.60,0.00,,-10.78
1810,2,1,270,3,15,101.91,-20.60,0.00,,-10.78
1811,3,1,270,3,15,101.91,-20.60,0.00,,-10.78
1812,4,1,270,3,15,101.91,-20.60,0.00,,-10.78
1813,5,1,270,3,15,101.91,-20.60,0.00,,-10.78
1814,6,1,270,3,15,101.91,-20.60,0.00,,-10.78
1815,7,1,270,3,15,101.91,-20.60,0.00,,-10.78
1816,8,1,270,3,15,101.91,-20.60,0.00,,-10.78
1817,1,1,270,4,15,101.91,-20.60,0.00,,-10.78
1818,2,1,270,4,15,101.91,-20.60,0.00,,-10.78
1819,3,1,270,4,15,101.91,-20.60,0.00,,-10.78
1820,4,1,270,4,15,101.91,-20.60,0.00,,-10.78
1821,5,1,270,4,15,101.91,-20.60,0.00,,-10.78
1822,6,1,270,4,15,101.91,-20.60,0.00,,-10.78
1823,7,1,270,4,15,101.91,-20.60,0.00,,-10.78
1824,8,1,270,4,15,101.91,-20.60,0.00,,-10.78
1825,1,1,270,5,15,101.91,-20.60,0.00,,-10.78
1826,2,1,270,5,15,101.91,-20.60,0.00,,-10.78
1827,3,1,270,5,15,101.91,-20.60,0.00,,-10.78
1828,4,1,270,5,15,101.91,-20.60,0.00,,-10.78
1829,5,1,270,5,15,101.91,-20.60,0.00,,-10.78
1830,6,1,270,5,15,101.91,-20.60,0.00,,-10.78
1831,7,1,270,5,15,101.91,-20.60,0.00,,-10.78
1832,8,1,270,5,15,101.91,-20.60,0.00,,-10.78
1833,1,1,270,6,15,101.91,-20.60,0.00,,-10.78
1834,2,1,270,6,15,101.91,-20.60,0.00,,-10.78
1835,3,1,270,6,15,101.91,-20.60,0.00,,-10.78
1836,4,1,270,6,15,101.91,-20.60,0.00,,-10.78
1837,5,1,270,6,15,101.91,-20.60,0.00,,-10.78
1838,6,1,270,6,15,101.91,-20.60,0.00,,-10.78
1839,7,1,270,6,15,101.91,-20.60,0.00,,-10.78
1840,8,1,270,6,15,101.91,-20.60,0.00,,-10.78
1841,1,1,270,7,15,101.91,-20.60,0.00,,-10.78
1842,2,1,270,7,15,101.91,-20.60,0.00,,-10.78
1843,3,1,270,7,15,101.91,-20.60,0.00,,-10.78
1844,4,1,270,7,15,101.91,-20.60,0.00,,-10.78
1845,5,1,270,7,15,101.91,-20.60,0.00,,-10.78
1846,6,1,270,7,15,101.91,-20.60,0.00,,-10.78
1847,7,1,270,7,15,101.91,-20.60,0.00,,-10.78
1848,8,1,270,7,15,101.91,-20.60,0.00,,-10.78
1849,1,1,270,8,15,101.91,-20.60,0.00,,-10.78
1850,2,1,270,8,15,101.91,-20.60,0.00,,-10.78
1851,3,1,270,8,15,101.91,-20.60,0.00,,-10.78
1852,4,1,270,8,15,101.91,-20.60,0.00,,-10.78
1853,5,1,270,8,15,101.91,-20.60,0.00,,-10.78
1854,6,1,270,8,15,101.91,-20.60,0.00,,-10.78
1855,7,1,270,8,15,101.91,-20.60,0.00,,-10.78
1856,8,1,270,8,15,101.91,-20.60,0.00,,-10.78
1857,1,1,270,9,15,101.91,-20.60,0.00,,-10.78
1858,2,1,270,9,15,101.91,-20.60,0.00,,-10.78
1859,3,1,270,9,15,101.91,-20.60,0.00,,-10.78
1860,4,1,270,9,15,101.91,-20.60,0.00,,-10.78
1861,5,1,270,9,15,101.91,-20.60,0.00,,-10.78
1862,6,1,270,9,15,101.91,-20.60,0.00,,-10.78
1863,7,1,270,9,15,101.91,-20.60,0.00,,-10.78
1864,8,1,270,9,15,101.91,-20.60,0.00,,-10.78
1865,1,1,270,10,15,101.91,-20.60,0.00,,-10.78
1866,2,1,270,10,15,101.91,-20.60,0.00,,-10.78
1867,3,1,270,10,15,101.91,-20.60,0.00,,-10.78
1868,4,1,270,10,15,101.91,-20.60,0.00,,-10.78
1869,5,1,270,10,15,101.91,-20.60,0.00,,-10.78
1870,6,1,270,10,15,101.91,-20.60,0.00,,-10.78
1871,7,1,270,10,15,101.91,-20.60,0.00,,-10.78
1872,8,1,270,10,15,101.91,-20.60,0.00,,-10.78
1873,1,1,270,11,15,101.91,-20.60,0.00,,-10.78
1874,2,1,270,11,15,101.91,-20.60,0.00,,-10.78
1875,3,1,270,11,15,101.91,-20.60,0.00,,-10.78
1876,4,1,270,11,15,101.91,-20.60,0.00,,-10.78
1877,5,1,270,11,15,101.91,-20.60,0.00,,-10.78
1878,6,1,270,11,15,101.91,-20.60,0.00,,-10.78
1879,7,1,270,11,15,101.91,-20.60,0.00,,-10.78
1880,8,1,270,11,15,101.91,-20.60,0.00,,-10.78
1881,1,1,270,12,15,101.91,-20.60,0.00,,-10.78
1882,2,1,270,12,15,101.91,-20.60,0.00,,-10.78
1883,3,1,270,12,15,101.91,-20.60,0.00,,-10.78
1884,4,1,270,12,15,101.91,-20.60,0.00,,-10.78
1885,5,1,270,12,15,101.91,-20.60,0.00,,-10.78
1886,6,1,270,12,15,101.91,-20.60,0.00,,-10.78
1887,7,1,270,12,15,101.91,-20.60,0.00,,-10.78
1888,8,1,270,12,15,101.91,-20.60,0.00,,-10.78
1889,1,1,271,1,15,95.49,-20.60,0.00,,-11.4
1890,2,1,271,1,15,95.49,-20.60,0.00,,-11.4
1891,3,1,271,1,15,95.49,-20.60,0.00,,-11.4
1892,4,1,271,1,15,95.49,-20.60,0.00,,-11.4
1893,5,1,271,1,15,95.49,-20.60,0.00,,-11.4
1894,6,1,271,1,15,95.49,-20.60,0.00,,-11.4
1895,7,1,271,1,15,95.49,-20.60,0.00,,-11.4
1896,8,1,271,1,15,95.49,-20.60,0.00,,-11.4
1897,1,1,271,2,15,95.49,-20.60,0.00,,-11.4
1898,2,1,271,2,15,95.49,-20.60,0.00,,-11.4
1899,3,1,271,2,15,95.49,-20.60,0.00,,-11.4
1900,4,1,271,2,15,95.49,-20.60,0.00,,-11.4
1901,5,1,271,2,15,95.49,-20.60,0.00,,-11.4
1902,6,1,271,2,15,95.49,-20.60,0.00,,-11.4
1903,7,1,271,2,15,95.49,-20.60,0.00,,-11.4
1904,8,1,271,2,15,95.49,-20.60,0.00,,-11.4
1905,1,1,271,3,15,95.49,-20.60,0.00,,-11.4
1906,2,1,271,3,15,95.49,-20.60,0.00,,-11.4
1907,3,1,271,3,15,95.49,-20.60,0.00,,-11.4
1908,4,1,271,3,15,95.49,-20.60,0.00,,-11.4
1909,5,1,271,3,15,95.49,-20.60,0.00,,-11.4
1910,6,1,271,3,15,95.49,-20.60,0.00,,-11.4
1911,7,1,271,3,15,95.49,-20.60,0.00,,-11.4
1912,8,1,271,3,15,95.49,-20.60,0.00,,-11.4
1913,1,1,271,4,15,95.49,-20.60,0.00,,-11.4
1914,2,1,271,4,15,95.49,-20.60,0.00,,-11.4
1915,3,1,271,4,15,95.49,-20.60,0.00,,-11.4
1916,4,1,271,4,15,95.49,-20.60,0.00,,-11.4
1917,5,1,271,4,15,95.49,-20.60,0.00,,-11.4
1918,6,1,271,4,15,95.49,-20.60,0.00,,-11.4
1919,7,1,271,4,15,95.49,-20.60,0.00,,-11.4
1920,8,1,271,4,15,95.49,-20.60,0.00,,-11.4
1921,1,1,271,5,15,95.49,-20.60,0.00,,-11.4
1922,2,1,271,5,15,95.49,-20.60,0.00,,-11.4
1923,3,1,271,5,15,95.49,-20.60,0.00,,-11.4
1924,4,1,271,5,15,95.49,-20.60,0.00,,-11.4
1925,5,1,271,5,15,95.49,-20.60,0.00,,-11.4
1926,6,1,271,5,15,95.49,-20.60,0.00,,-11.4
1927,7,1,271,5,15,95.49,-20.60,0.00,,-11.4
1928,8,1,271,5,15,95.49,-20.60,0.00,,-11.4
